Tamb,I,Tcool_in,mass_flowrate,eff_gain,Tp_no_cool,Tp_cool
28.1,750,27.275162418983186,0.01,0.0181092944421060,321.394717805283,301.2643906473878
30.5,906,22.99575940992462,0.007373469387755103,0.0215516050828778,327.610097724851,303.65607839975837
32.6,1008,28.480560244860186,0.01,0.0236857203553274,332.090466477044,305.7641105266806
34.300000000000004,1049,21.84656289805978,0.002726530612244898,0.0244768726496274,334.649644754515,307.4504976151567
35.5,1022,21.32120812608229,0.0003020408163265306,0.0238651907507127,335.072388462880,308.64693065706945
36.1,943,23.84012232718062,0.0001,0.0220632630789343,333.668064064084,309.2485974718339
36.1,805,25.657660732972644,0.0001,0.0189516308659797,330.228495068193,309.24884338796846
32.5,206,23.021634281729984,0.0001,0.00897696520446309,311.241525260295,305.63788026084075
19.700000000000003,144,24.248275555426336,0.009191836734693879,0.00366794875268119,296.945232185256,292.8609394506962
22.6,362,20.461914016028356,0.006161224489795919,0.00907125337666611,305.839833639864,295.7539231961035
25.5,582,27.233225380843248,0.01,0.0142852525256759,314.546681765357,298.66529007016186
28.0,780,23.164611619675483,0.008181632653061224,0.0188206076360488,322.078209708336,301.15805640683465
30.200000000000003,936,23.23552269441987,0.007979591836734695,0.0222556337458760,328.094402045049,303.35764902650897
31.9,1040,24.99479078696041,0.008989795918367348,0.0244649967783252,332.251969246880,305.059946189052
33.300000000000004,1084,24.654392629061373,0.008181632653061224,0.0253285328469971,334.608987075816,306.4578510616779
34.300000000000004,1062,22.787773115713787,0.004948979591836736,0.0247610227181494,334.970207627706,307.4524069734556
34.9,976,24.060514300415726,0.004544897959183674,0.0227996593382956,333.389557059829,308.051761232945
35.1,833,27.979724260652247,0.006767346938775511,0.0195687117089677,330.005651190445,308.25520526823715
34.800000000000004,649,25.133520162806064,0.0001,0.0158293174204187,325.064053249735,307.94689991967203
33.9,437,25.81100717896646,0.0001,0.0115431493166631,318.725557944280,307.0451675567258
31.4,218,26.024843836696622,0.0001,0.00664736596076701,310.486514432960,304.5452615891595
22.5,142,20.87177375004703,0.0017163265306122451,0.00359939338869876,299.650941265443,295.6501673518629
26.200000000000003,353,26.302679014590332,0.007979591836734695,0.00873704506711598,309.073718489314,299.35762600063464
30.0,569,24.316899716489612,0.004746938775510205,0.0137755307375757,318.463542814540,303.15213205354166
32.800000000000004,765,23.69459855751409,0.002322448979591837,0.0181812252075070,326.153774121445,305.95032201093676
34.6,921,23.385449838446032,0.0009081632653061226,0.0215977903641588,331.747573806283,307.74994927100755
36.1,1026,21.95200835984256,0.0003020408163265306,0.0239001342655760,335.715635973333,309.24706855600726
37.2,1071,24.265635111351166,0.0017163265306122451,0.0247161076410422,337.813806501988,310.35012629883494
38.0,1049,27.3889082578409,0.005959183673469389,0.0241573391748314,338.001782255245,311.15369816248773
38.6,964,23.82259853859739,0.0003020408163265306,0.0230730629834941,336.470744224722,311.74466705524435
38.7,827,22.29484020789569,0.0003020408163265306,0.0219143490775871,333.184683513555,311.838948853277
38.3,645,27.963566379070784,0.0001,0.0157997963433311,328.254472697466,311.44565167452396
37.5,435,26.311531501587833,0.0003020408163265306,0.0131056964012426,322.127527330492,310.6397409093899
35.2,218,22.846753444829144,0.0001,0.0109046099424360,314.208357708313,308.33313915594596
26.200000000000003,143,27.423960183398687,0.006767346938775511,0.00356948691519086,303.328641608866,299.3551433068837
29.6,356,21.532786051375933,0.0001,0.0104148498719133,312.441321748350,302.74349644610544
33.4,573,25.864352608508057,0.0001,0.0137791257447836,321.787968959679,306.5489981759493
36.5,771,27.64487845331379,0.00333265306122449,0.0180825888468880,329.746135899453,309.65088338909527
38.400000000000006,924,21.791566366700714,0.0003020408163265306,0.0234624469751184,335.305385330109,311.54064223779415
39.900000000000006,1024,19.35897197167299,0.0003020408163265306,0.0269739837845432,339.117856086929,313.03592029036196
40.900000000000006,1068,21.997551533663056,0.0003020408163265306,0.0266018300743809,341.087985266773,314.0396951688831
41.7,1050,22.436434252608365,0.0003020408163265306,0.0264738710796754,341.379336641210,314.83868806545394
42.0,970,29.32585910116888,0.0001,0.0222362655744306,339.721993723369,315.1484474565335
42.0,832,25.315434716869177,0.0003020408163265306,0.0219164388351954,336.360385011267,315.1385689567134
41.5,650,25.280796477169346,0.0003020408163265306,0.0191313790737498,331.390460587506,314.6355375373548
40.400000000000006,440,18.189503086749568,0.0003020408163265306,0.0202422296095395,325.038364829299,313.5206987826715
37.4,223,22.300884992077126,0.0003020408163265306,0.0126252885520152,316.495116911342,310.52847448649356
27.5,139,22.67808840649397,0.0001,0.00513746246787816,304.500921356835,300.64455594412965
31.1,348,27.500418075877008,0.003736734693877551,0.00848089319736778,313.678158954303,304.2510888923067
34.9,564,26.65064831384076,0.0001,0.0137752332872491,322.976763127829,308.0475684363778
38.400000000000006,757,25.562677023893624,0.0003020408163265306,0.0188616972481693,331.163014337296,311.54367008155543
40.7,911,26.543904917249776,0.0003020408163265306,0.0217653525925579,337.096488021134,313.84462819841355
42.2,1015,24.604373634523686,0.0003020408163265306,0.0250361883321694,340.990847381080,315.34084719925715
43.2,1062,25.312098741070518,0.0003020408163265306,0.0257900953184405,343.026139276526,316.3413310655124
43.8,1046,26.28541888361375,0.0003020408163265306,0.0253083727946128,343.187632244602,316.9416420329075
44.1,967,21.6657273102814,0.0003020408163265306,0.0269877068821593,341.567814182797,317.23142872902685
44.0,826,28.090588534572706,0.0003020408163265306,0.0212459369776452,338.064227511206,317.13978897590107
43.5,641,25.248278500180508,0.0003020408163265306,0.0201619489108262,333.048517752685,316.63181673677815
42.2,428,24.383349617987403,0.0003020408163265306,0.0170995957339278,326.459977109847,315.3280786553596
38.7,212,24.445432453393614,0.0001,0.0119419074943469,317.478874594342,311.8297095668167
28.700000000000003,129,26.42095071927094,0.0001,0.00337018765201169,305.410872391948,301.84876245812114
32.2,329,26.4313181333262,0.0001,0.00865500317051004,314.237465452202,305.3469198388028
35.9,536,27.560928325823102,0.0001,0.0132247065346505,323.204793052936,309.046821827119
39.3,726,22.56537130073947,0.0003020408163265306,0.0206263472829659,331.227383332406,312.43624558848194
41.900000000000006,875,25.259806431293164,0.0003020408163265306,0.0225155891585924,337.320317651494,315.0395532576649
43.8,972,27.592423490732372,0.0003020408163265306,0.0235458346294803,341.413997027664,316.94235132047396
45.1,1014,25.584077421571138,0.0003020408163265306,0.0258297541602656,343.604829348771,318.2374901365587
45.6,999,23.922020010138183,0.0003020408163265306,0.0268352247641591,343.702411708890,318.7334177097896
45.5,922,25.662016031722267,0.0003020408163265306,0.0247436107825041,341.768501745376,318.6349896230002
44.6,774,21.596459591850312,0.0003020408163265306,0.0248327479494538,337.352618991430,317.7263678583395
43.400000000000006,604,24.91198892562876,0.0003020408163265306,0.0198252606145453,332.034032641841,316.53062562205014
38.7,197,22.53125544772573,0.0003020408163265306,0.0129786303953093,317.084318339695,311.8260677612484
44.6,821,29.55835638644264,0.0003020408163265306,0.0206481017514449,338.498027934180,317.7411909835327
47.7,985,27.61584358460204,0.0003020408163265306,0.0255554908921783,345.284553146310,320.83589114846706
48.5,964,26.27753322310555,0.0003020408163265306,0.0264816167729239,345.517951331575,321.63173338686346
48.900000000000006,887,22.06034792638831,0.0003020408163265306,0.0283702153118643,344.056963029240,322.02208779716375
48.7,756,25.084161959358294,0.0003020408163265306,0.0247437037580227,340.733018999822,321.8249244009989
47.7,593,17.608952536030706,0.0003020408163265306,0.0270940936988422,335.827088038543,320.810236590986
45.6,394,21.5523384001126,0.0003020408163265306,0.0207249374235237,328.869697634396,318.7165367232027
42.400000000000006,193,25.99620429906665,0.0003020408163265306,0.0130528541356252,320.611885027841,315.52557503485275
31.9,109,26.8097105741602,0.0001,0.00478282948776576,308.028518033288,305.043456771865
34.7,294,24.369655648050042,0.0001,0.0106806186895237,315.736128314200,307.8382568238026
37.4,499,23.64656474216102,0.0003020408163265306,0.0156612035090025,323.681279891535,310.53663529203584
42.400000000000006,839,19.331013379764844,0.0003020408163265306,0.0258476524922097,336.901657194331,315.5276255400486
46.2,738,25.758746178030137,0.0003020408163265306,0.0226674630635476,337.965107014546,319.33005956613977
44.1,392,23.505694347256284,0.0003020408163265306,0.0184145737413763,327.373653435878,317.2224937437857
41.400000000000006,190,28.25905015059303,0.0001,0.0109286060137590,319.551750193510,314.5311800006266
34.6,115,25.550554570338043,0.0001,0.00741467740442966,310.862111546463,307.7367054609217
37.3,301,26.062540184235758,0.0001,0.0112897215718586,318.447857513744,310.43682865714345
40.3,499,23.117911240170088,0.0003020408163265306,0.0177159896006379,326.447510878042,313.43067898869816
43.0,676,22.53467526591073,0.0003020408163265306,0.0220643189041290,333.446655888362,316.1287096683345
45.0,837,21.870749308482207,0.0003020408163265306,0.0256896838711870,339.256705971579,318.1274786523099
46.7,948,24.981726384680478,0.0003020408163265306,0.0261131938159310,343.490753038876,319.83227170864114
47.8,993,25.244498160781053,0.0003020408163265306,0.0271039714603642,345.565238424852,320.9317666784072
48.5,973,25.116223298057783,0.0003020408163265306,0.0272959200460209,345.730932801047,321.62990582631767
48.7,890,25.641770084099914,0.0003020408163265306,0.0260505020320414,343.944251228469,321.82872022925716
48.400000000000006,759,22.6367921134544,0.0003020408163265306,0.0261736849176293,340.525831836602,321.52125725526156
47.6,588,23.595866665362607,0.0003020408163265306,0.0229992185601374,335.609592217573,320.7207053702741
46.5,392,26.21111719475883,0.0003020408163265306,0.0181432913927357,329.686681051655,319.6230243284963
43.7,192,25.23201755694413,0.0003020408163265306,0.0144099280253402,321.862483988538,316.8219680035765
39.1,301,26.603445623895663,0.0001,0.0120178262441844,320.197153185468,312.2346413410067
42.400000000000006,502,27.589393823569086,0.0003020408163265306,0.0161371097837789,328.526616294294,315.5348620546521
45.1,686,20.226768595372707,0.0003020408163265306,0.0249117254467658,335.663449133158,318.2212631740049
46.900000000000006,839,26.64485610349888,0.0003020408163265306,0.0238096207966688,341.062023340135,320.0325137857685
48.0,943,23.701664989727742,0.0003020408163265306,0.0275221087379501,344.562254822165,321.12768410057146
48.7,985,20.278404864219404,0.0005040816326530613,0.0305710026348711,346.197169744805,321.82140723691174
49.2,955,18.967275218989833,0.0005040816326530613,0.0313550949542179,345.945427506571,322.3176279752863
49.400000000000006,887,25.11263370213897,0.0003020408163265306,0.0267256993132590,344.517419468380,322.5265216626084
47.400000000000006,381,25.80520946964889,0.0003020408163265306,0.0188645058846269,330.278383709689,320.5205236089212
45.1,185,21.005550471218964,0.0003020408163265306,0.0181721544541297,323.057058996029,318.2120459420713
36.7,289,25.68569456106189,0.0001,0.0110021164821852,317.549613783284,309.83696314688876
39.8,504,19.75452531901201,0.0003020408163265306,0.0196829836682273,326.097938374894,312.9258101663068
42.7,693,26.52437297777376,0.0003020408163265306,0.0196350365756310,333.586587497860,315.8365204568501
44.900000000000006,852,24.95235491233461,0.0003020408163265306,0.0239273713809563,339.527825785459,318.03332225201837
46.5,965,24.794373971007005,0.0003020408163265306,0.0263396711708493,343.713225901536,319.6326523477049
47.6,1012,27.461240081646103,0.0003020408163265306,0.0259540416344154,345.832516386763,320.73636593891246
48.400000000000006,994,23.02636920622542,0.0003020408163265306,0.0287794143321446,346.136021789175,321.5268920846773
48.8,916,27.373560144534494,0.0003020408163265306,0.0253713183003977,344.654623414798,321.93210354737073
48.8,783,28.905326206374653,0.0003020408163265306,0.0227383534107103,341.476202288505,321.93195850635834
48.3,608,27.50701472995309,0.0003020408163265306,0.0211160070381053,336.762134269127,321.4267057819888
47.2,406,22.762746604973756,0.0003020408163265306,0.0210758601319333,330.712146465181,320.3161130961181
45.0,202,26.595460815206966,0.0003020408163265306,0.0144844607522556,323.396482553685,318.12228919895017
32.800000000000004,131,25.8888865576544,0.0001,0.00627321148441617,309.514754553773,305.94075776965116
36.2,336,22.68074920430211,0.0003020408163265306,0.0132101484736211,318.297662849799,309.33360313202377
40.2,549,21.726156099286015,0.0003020408163265306,0.0192354021109954,327.621538709875,313.329489838586
43.1,745,34.626569264619775,0.0035346938775510208,0.0170909268326203,335.244617129030,316.250997917244
44.7,901,22.87782194761638,0.0003020408163265306,0.0257189969944503,340.528213052473,317.8310995942828
46.0,1006,27.67022475616136,0.0003020408163265306,0.0249922868733399,344.233473226844,319.1393819430776
46.8,1048,28.32149679996444,0.0003020408163265306,0.0255947675680991,345.956544751270,319.9400096905755
47.2,1023,23.5752453837965,0.0003020408163265306,0.0281723252909203,345.728740788093,320.3305421006463
47.3,939,22.40002100702401,0.0003020408163265306,0.0278983792576892,343.825720684051,320.42655452413555
46.6,804,26.011282548561134,0.0003020408163265306,0.0235816229098465,339.939497248249,319.7311958641682
45.400000000000006,626,26.705785136813944,0.0003020408163265306,0.0201476758101997,334.467455088863,318.5307315599815
43.5,422,24.01811209136291,0.0003020408163265306,0.0180717841926387,327.556552918762,316.62505919362576
41.0,213,24.39741295127742,0.0003020408163265306,0.0134388103426040,319.759135711714,314.12565165359996
28.8,127,26.018919960815847,0.0001,0.00365916791092096,305.454792785111,301.94784812730586
32.0,328,26.685237440253164,0.0001,0.00841846813764563,314.017027074430,305.1476872954872
35.9,537,31.58839819706525,0.006161224489795919,0.0127530069758093,323.230535816258,309.05383950045854
39.2,726,24.748440320258048,0.0003020408163265306,0.0192782943288259,331.134000158244,312.34021176692835
41.6,876,23.00347643568723,0.0003020408163265306,0.0236748734973193,337.068409612153,314.73617579276794
43.2,976,28.473014142520167,0.0003020408163265306,0.0228696017121534,340.962474571641,316.3450078149771
44.3,1020,25.99545029842976,0.0003020408163265306,0.0253096850477094,343.020444409900,317.4397211384713
44.900000000000006,1002,24.739953591655993,0.0003020408163265306,0.0260494726262588,343.136320589306,318.0361179788479
45.0,923,22.77815335632474,0.0003020408163265306,0.0262231969753015,341.333782043927,318.1308694425366
44.7,791,25.177802114132263,0.0003020408163265306,0.0228707378518285,337.860352081252,317.8327743612624
44.0,617,26.466070384627336,0.0003020408163265306,0.0193769402743802,332.923945176812,317.13255734044384
42.8,416,25.99660795172127,0.0003020408163265306,0.0162557734903374,326.731441979196,315.92958572440887
40.400000000000006,211,26.995691460017063,0.0001,0.0113766834708078,319.118878531259,313.53116555019926
30.6,114,27.644440569148173,0.0001,0.00352775148595055,306.878482355630,303.74727074419036
33.1,303,22.68036752734432,0.0001,0.0109001380515268,314.419585004553,306.23829159406614
35.300000000000004,505,27.161373193273526,0.0001,0.0126549728392801,321.833639615963,308.44651600191446
37.0,691,24.490611666298918,0.0003020408163265306,0.0177528800945176,328.196552824850,310.14284730021694
38.3,849,28.125097853329322,0.002120408163265306,0.0197177863772550,333.360679067583,311.45023629925504
39.3,959,26.20145175565101,0.0003020408163265306,0.0221535693325277,336.987863954705,312.4474780913661
40.1,1004,22.480777227367806,0.0003020408163265306,0.0250544715307589,338.814224992061,313.2405741282848
40.6,985,24.07129591337556,0.0003020408163265306,0.0241493083658535,338.808219729566,313.74206772844525
40.5,611,30.070587935432222,0.0001,0.0151680146866287,329.470578510302,313.64477281610056
39.7,414,26.66222897472328,0.0003020408163265306,0.0138793284709157,323.699591496124,312.83608521611404
38.2,211,20.77089447546392,0.0003020408163265306,0.0140678089357120,316.962511630950,311.3241736183234
27.4,133,20.236015881256602,0.0001,0.00653305404117957,304.237013020931,300.5403606754617
30.9,339,24.139493418420166,0.0001,0.00936372878022720,313.244605943757,304.0454078083498
34.4,552,20.981612966942045,0.0003020408163265306,0.0163257180024671,322.192925891961,307.53833554104637
36.9,747,24.559458369917643,0.0003020408163265306,0.0185059041966675,329.515070614991,310.04432211595804
38.7,902,23.329518094315638,0.0003020408163265306,0.0224407954240731,335.038937978904,311.84232866636705
39.900000000000006,1006,27.073336424500393,0.0001,0.0231251275265312,338.680805128721,313.0489420232601
40.7,1052,26.722977057706597,0.0001,0.0241023023809520,340.521192720476,313.84791411544893
41.3,1038,22.189917407697386,0.0003020408163265306,0.0262536847194663,340.727569456373,314.43870152140886
41.6,962,23.841500772015657,0.0003020408163265306,0.0244051488362114,339.162748428267,314.73944605561945
41.5,828,28.594974825335456,0.0003020408163265306,0.0197717101331588,335.799702152032,314.64505043266564
41.1,651,26.334855310848905,0.0003020408163265306,0.0182756352643883,331.039228858444,314.2380846461584
40.3,444,23.9316532327459,0.0003020408163265306,0.0164425288319668,325.044743539439,313.4309322374473
38.400000000000006,230,22.891879122632748,0.0003020408163265306,0.0130062444927658,317.658084864243,311.52791164257303
29.200000000000003,125,21.802984613923833,0.0001,0.00654326892574203,305.795177499676,302.33978706567717
32.800000000000004,325,26.710308185582473,0.0001,0.00873947344838468,314.712778069739,305.94627778361644
37.1,532,25.0849566168338,0.0003020408163265306,0.0150715752438697,324.242779539755,310.2403514868857
40.2,720,22.86655019698311,0.0003020408163265306,0.0208491383523950,331.918338942000,313.33507871981243
41.900000000000006,875,25.867831368731192,0.0003020408163265306,0.0221695824712556,337.320317651494,315.04060952682767
43.0,980,21.80437254938193,0.0003020408163265306,0.0265069071471832,340.876328279394,316.1338547954764
43.8,1027,24.12955284375427,0.0003020408163265306,0.0262012982705494,342.733385574141,316.9374959695188
44.400000000000006,1010,26.4526714439032,0.0003020408163265306,0.0249716340672386,342.872321664366,317.54013072700167
44.6,930,24.05395023496333,0.0003020408163265306,0.0253355654903764,341.135391213548,317.7339283462088
44.6,800,26.494480544254223,0.0003020408163265306,0.0221444321619342,337.986863428568,317.7354253170308
44.2,629,24.710844820506225,0.0003020408163265306,0.0207545961208138,333.410310419452,317.3294138731544
43.400000000000006,427,26.687546718832646,0.0003020408163265306,0.0163329100814313,327.587145242583,316.5299757834416
41.2,219,26.585988407750943,0.0001,0.0122157614793079,320.111397674552,314.32923282236834
33.4,122,23.117062805530026,0.0001,0.00831688918559262,309.864326469792,306.53471030892854
36.7,319,26.041326979975807,0.0001,0.0111738056667315,318.336845214928,309.8382138990042
40.0,524,22.747694907188293,0.0003020408163265306,0.0181247282296266,326.797234133913,313.1310844601466
42.5,711,28.225798312626946,0.0003020408163265306,0.0187621037035579,333.845041993340,315.6402034043087
44.2,863,21.4145106716366,0.0003020408163265306,0.0258595283667860,339.148409593149,317.32862438951184
45.3,967,21.053663489621584,0.0003020408163265306,0.0279960265735274,342.664277854091,318.4282807871956
46.0,1013,21.348322496069628,0.0003020408163265306,0.0287634110517082,344.399959844972,319.1285471354006
46.5,998,23.156640402044072,0.0003020408163265306,0.0277437719484753,344.498725733448,319.6305034916723
46.8,924,25.6505558829413,0.0003020408163265306,0.0254528684913924,343.009257184892,319.9327535328306
46.7,795,22.094376572494788,0.0003020408163265306,0.0259847873991294,339.814589389511,319.8240277578621
46.2,622,20.51173106544802,0.0003020408163265306,0.0245875974753215,335.123355762398,319.318497002093
45.400000000000006,422,23.176840861453666,0.0003020408163265306,0.0198628242482425,329.382498928987,318.5202970200882
43.3,216,24.77373928613977,0.0003020408163265306,0.0147826277981767,322.090763165917,316.4223731158999
33.9,109,27.51858731566122,0.0001,0.00560780894838283,310.007821331022,307.04121381503967
36.5,299,26.629619663686682,0.0001,0.0104424149579954,317.617876840168,309.63916136996795
38.8,504,21.888653861677255,0.0003020408163265306,0.0176860620815699,325.144495150322,311.93125481689293
40.6,692,22.364802818730105,0.0003020408163265306,0.0209968959170921,331.594207133253,313.73292144556456
42.2,851,26.90987501764517,0.0003020408163265306,0.0213930538028619,337.010416325207,315.3413922609874
43.5,963,23.64199345797223,0.0003020408163265306,0.0254573586313513,340.923280056510,316.6358198611442
44.5,1009,25.181301837613983,0.0003020408163265306,0.0257003632676838,342.939423272074,317.6377272670447
45.1,992,23.980868923115928,0.0003020408163265306,0.0264554680974278,343.079627577491,318.23424086307625
45.400000000000006,915,23.591014841235193,0.0003020408163265306,0.0258409815401649,341.508513004244,318.53141788639596
45.3,786,29.456315907828326,0.0003020408163265306,0.0205574688505056,338.295892242693,318.4390592348427
44.7,611,25.23872311714721,0.0003020408163265306,0.0204702462541720,333.435854603777,317.82908253811536
43.7,410,24.327819677111414,0.0003020408163265306,0.0178667331690920,327.444775335535,316.82499660206787
36.1,471,28.35054801892408,0.0001,0.0118752833916878,321.717553853739,309.2464747466862
37.8,673,24.929100305596407,0.0003020408163265306,0.0176436761400863,328.491901184941,310.94183951218696
32.7,276,26.102754766389165,0.0001,0.00823491820984961,313.311513920535,305.8443622485978
34.800000000000004,478,29.85792910481065,0.004140816326530613,0.0114303350726199,320.656361802924,307.95149945378125
36.7,666,22.63261826984937,0.0003020408163265306,0.0183144396055300,327.282253175756,309.83961328075674
38.5,826,25.230775254105996,0.0003020408163265306,0.0201477965899337,332.974846827892,311.6443755440568
40.0,942,21.40756454713362,0.0003020408163265306,0.0247077521260756,337.212491288183,313.137575368535
41.3,991,19.86669114951513,0.0003020408163265306,0.0269285958240954,339.591834378783,314.4336739711008
42.0,977,22.563615715096976,0.0003020408163265306,0.0255244415659906,339.891373227713,315.1368476822839
42.400000000000006,901,27.03053628386412,0.0003020408163265306,0.0221541512225637,338.414151334223,315.5423093370914
42.3,775,27.656189833563033,0.0003020408163265306,0.0199174411588381,335.238271791193,315.4409115931162
41.900000000000006,604,26.657490256898217,0.0003020408163265306,0.0178621580881660,330.616935427226,315.0362637509541
41.0,406,26.344731136572,0.0003020408163265306,0.0147728991992495,324.744938978518,314.13310649223683
39.400000000000006,204,23.956687906132874,0.0001,0.0125727023597860,317.955083452637,312.52747567896785
30.700000000000003,109,25.45425196009654,0.0001,0.00491256831487285,306.840945396866,303.8431867070534
32.9,298,25.667764287919702,0.0001,0.00894469152940991,314.092275680721,306.04372329247974
35.4,502,29.15889562725087,0.0001,0.0119774718597625,321.851355489285,308.54974910934123
37.6,691,22.63061747505431,0.0003020408163265306,0.0191578605738908,328.758614182212,310.73857376496375
39.6,853,26.098542246929625,0.0003020408163265306,0.0206322559375106,334.659523786078,312.7445417541199
41.2,970,26.036548638450274,0.0003020408163265306,0.0231801966188353,338.991477803453,314.34412299265625
42.5,1017,26.993241391213605,0.0003020408163265306,0.0239711071537275,341.311805264249,315.6445182048148
43.3,1001,18.774819613327775,0.0003020408163265306,0.0287532762213041,341.655127245177,316.428513710845
43.6,924,24.777866811580438,0.0003020408163265306,0.0243185331862766,340.073632586108,316.7367965689214
43.5,794,27.36085938121394,0.0003020408163265306,0.0209677584111467,336.819485722938,316.6387147484683
43.0,621,22.048714761727158,0.0003020408163265306,0.0216515529422226,332.079973610254,316.1267050562894
42.0,421,24.69931338481777,0.0003020408163265306,0.0166921293405172,326.089649576037,315.1288273079891
40.2,214,21.735902427508794,0.0003020408163265306,0.0147717313793525,319.001275743395,313.32243891037444
30.9,113,23.132468156038048,0.0001,0.00659598755205598,307.147966438189,304.03889022240156
33.9,308,25.58795406120246,0.0001,0.00970831554072859,315.329302765123,307.0420584124031
37.0,513,24.047629737950082,0.0003020408163265306,0.0153793642466941,323.659810666382,310.1383222862444
39.3,700,21.211530599952532,0.0003020408163265306,0.0210967798469939,330.576805929192,312.43334512776346
40.900000000000006,849,23.140390379563183,0.0003020408163265306,0.0228580082648380,335.761087406935,314.0370600426244
42.1,950,23.922918619447433,0.0003020408163265306,0.0244261039857333,339.328937888211,315.2384657119679
42.8,994,25.252147888015276,0.0003020408163265306,0.0246521086429961,341.031240792451,315.9404871334782
43.1,978,22.520705011955855,0.0003020408163265306,0.0261109004174455,340.919388564229,316.23488330040743
42.8,758,24.601047916604436,0.0003020408163265306,0.0217465872216222,335.285066031170,315.9343768848844
32.2,471,25.458574594415634,0.0001,0.0116152463930478,317.988286374757,305.3482259041164
34.1,671,22.00055677200294,0.0003020408163265306,0.0173565672949116,324.969128734579,307.24313750064005
36.2,813,20.718250664971226,0.0003020408163265306,0.0213475607597653,330.521708267915,309.3402576411996
38.400000000000006,909,23.21595220033573,0.0003020408163265306,0.0224689012770548,334.935937326165,311.5428002288431
41.1,974,22.877926616606757,0.0003020408163265306,0.0248729880790047,338.997272055894,314.2388939053757
41.6,906,23.86922271381753,0.0003020408163265306,0.0235873794433578,337.800881346002,314.73831272159356
41.7,773,25.241782208169703,0.0003020408163265306,0.0209693572557986,334.631055496721,314.8377173834188
41.5,613,23.47405254577799,0.0003020408163265306,0.0197422889436724,330.464727292411,314.63161820803094
40.900000000000006,416,27.26763651005936,0.0003020408163265306,0.0142481587445719,324.904665988883,314.03509447820227
39.3,212,24.150780465626642,0.0003020408163265306,0.0125060399501209,318.066916004519,312.4281553652569
31.1,113,21.59927946857489,0.0001,0.00771200643243719,307.345819383823,304.235879303521
37.7,521,26.12331213350805,0.0003020408163265306,0.0146074960222703,324.531628909099,310.840880925057
40.2,713,26.73837084407359,0.0003020408163265306,0.0184373939127630,331.743789680503,313.3416572125015
41.8,868,25.482293943894224,0.0003020408163265306,0.0222348641223755,337.057098185018,314.93996580072326
43.0,976,24.72250476322867,0.0003020408163265306,0.0247824531770162,340.779915543432,316.1388398219579
43.900000000000006,1024,20.285580048839034,0.0003020408163265306,0.0284487088728393,342.752477064492,317.030581152255
44.400000000000006,1009,28.419760007585488,0.0003020408163265306,0.0239214353815251,342.848404777438,317.5435268818291
44.5,932,22.027616255782718,0.0003020408163265306,0.0265281708149400,341.091872620500,317.63062408888675
44.3,805,25.88304611016033,0.0003020408163265306,0.0224126810835316,337.830436428948,317.4349897793535
43.7,631,28.59852231770968,0.0003020408163265306,0.0180572148290410,332.988662969384,316.8370784021528
42.6,430,27.6987681951009,0.0003020408163265306,0.0152104779671063,326.894935947365,315.7331855562062
40.400000000000006,220,22.342811095512797,0.0003020408163265306,0.0145518078890161,319.353946311211,313.5232723861592
31.3,109,22.713629858592533,0.0001,0.00706516031713377,307.434730906397,304.4373833330582
34.5,302,22.775183789946215,0.0001,0.0116504592838608,315.753317844765,307.63600311309796
37.9,507,23.7605777719976,0.0003020408163265306,0.0159808883038995,324.363347920186,311.0361335349476
40.5,695,26.415517298098173,0.0003020408163265306,0.0185339506559128,331.575407680665,313.640195417285
42.3,848,26.985079061352167,0.0003020408163265306,0.0213522119554411,337.029395500287,315.44128589085045
43.6,950,26.321942980705387,0.0003020408163265306,0.0238140982790288,340.701367640894,316.74002750927406
44.400000000000006,998,25.910422666980296,0.0003020408163265306,0.0250979308326585,342.585174506717,317.53893554801385
44.900000000000006,988,24.09568396813035,0.0003020408163265306,0.0262344091840508,342.801623326512,318.03470337168534
45.1,918,26.311299568957768,0.0003020408163265306,0.0241051691517606,341.305257737039,318.2367280602294
44.8,790,24.330762515999737,0.0003020408163265306,0.0234421881244067,337.928846490160,317.93110805314745
44.2,618,23.16536563235685,0.0003020408163265306,0.0216023179297737,333.137495870882,317.32649696678635
43.2,418,24.812656275029642,0.0003020408163265306,0.0173129455758226,327.166792039915,316.3268762582633
41.1,213,23.671448278424066,0.0003020408163265306,0.0140000964821873,319.857136750298,314.22421677657456
32.2,102,20.882535386424472,0.0001,0.00872718224820759,308.135259457609,305.3324911521023
34.9,291,24.102891833253956,0.0001,0.0109339879531813,315.851302568753,308.0373826611112
37.8,495,24.960518015659407,0.0003020408163265306,0.0150049819782175,323.960136342827,310.9381386316964
40.400000000000006,683,26.178209743343,0.0003020408163265306,0.0184526183289430,331.181960689695,313.5397037076771
42.400000000000006,840,24.21843743946432,0.0003020408163265306,0.0228781856832703,336.926121051789,315.53613713746023
43.900000000000006,950,27.504568579261424,0.0003020408163265306,0.0233056835779925,340.975881144770,317.0415608184274
44.900000000000006,997,23.07744520704859,0.0003020408163265306,0.0269506524489342,343.016835058788,318.033124356305
45.400000000000006,984,25.124810308820667,0.0003020408163265306,0.0258348680322824,343.162090680260,318.5355381847823
45.7,910,30.3719058244076,0.0003020408163265306,0.0220122787171748,341.663860734576,318.84257108761494
45.5,782,25.90632970100863,0.0003020408163265306,0.0227543364663805,338.384421598778,318.63246031562085
45.0,612,22.70431925885786,0.0003020408163265306,0.0223123508983612,333.743889082072,318.12417967140215
